Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2024-11-06,0.0942176258313904,-0.0023985941894143622,0.0008109227746865723,0.09661622002080476,0.09340670305670383,959
2024-11-07,-0.0002763921627514,-0.019121533766982186,0.0009082214237039722,0.018845141604230786,-0.0011846135864553723,960
2024-11-08,0.0073967065321176,0.003565664533312379,0.0009069887352685348,0.003831041998805221,0.006489717796849066,961
2024-11-12,0.0031757040169092,-0.016236629137072037,0.0009137348036644279,0.019412333153981238,0.002261969213244772,962
2024-11-13,0.0037580963295895,-0.005561270836904389,0.0009160836813521171,0.009319367166493888,0.0028420126482373827,963
2024-11-14,-0.0047154163599905,-0.002455113092322631,0.0009190318272527782,-0.002260303267667869,-0.005634448187243278,964
2024-11-15,0.0391825669497776,-0.0005161798095840579,0.0009131930208411271,0.03969874675936166,0.03826937392893647,965
2024-11-18,0.024684266339162,0.002324051051039005,0.000952809349960109,0.022360215288122993,0.023731456989201892,966
2024-11-19,0.0096352329629145,-0.00192078446524301,0.0009773506705280529,0.011556017428157511,0.008657882292386447,967
2024-11-20,0.0237712568669143,-0.0005584419793218567,0.0009862947638053117,0.024329698846236154,0.022784962103108986,968
2024-11-21,0.0376115194177816,-0.003346400087190909,0.001009808656584578,0.040957919504972504,0.03660171076119702,969
2024-11-22,0.0133985507111739,-0.004821625278666312,0.0010475423790188016,0.01822017598984021,0.012351008332155099,970
2024-11-25,-0.0351052524155246,0.004167543199840909,0.0010602622640158718,-0.03927279561536551,-0.03616551467954047,971
2024-11-26,-0.0220298261217315,0.005468913593745343,0.0010230549443867151,-0.027498739715476842,-0.023052881066118212,972
2024-11-27,0.0505653402066931,0.0020709404545319323,0.0009993623636404476,0.04849439975216117,0.04956597784305265,973
2024-11-29,0.0241088135293977,0.003998229334712557,0.001050251457935163,0.020110584194685144,0.023058562071462535,974
2024-12-02,-0.0250118478189645,0.001922529986245289,0.001073901265187945,-0.02693437780520979,-0.026085749084152447,975
2024-12-03,0.007007701440126,0.002666920178106277,0.0010471740632574608,0.004340781262019723,0.005960527376868539,976
2024-12-04,0.0185085296466134,-0.0011946247050592415,0.0010532749101119835,0.019703154351672643,0.01745525473650142,977
2024-12-05,0.0115056982495065,-0.0008840151791603858,0.0010711228188405126,0.012389713428666887,0.010434575430665987,978
2024-12-06,0.0157227120041992,-0.002680535377022746,0.001081781220710447,0.018403247381221947,0.014640930783488753,979
2024-12-09,-0.0321888807741713,0.0018807054349613108,0.0010967209459997215,-0.03406958620913261,-0.03328560172017102,980
2024-12-10,9.285577956522566e-05,0.0034217710105159064,0.001062790669016876,-0.003328915230950681,-0.0009699348894516503,981
