Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2024-03-11,0.0317890881928821,0.002466484753819159,0.0007921689789621116,0.02932260343906294,0.030996919213919987,793
2024-03-12,-0.0206285847281993,-0.0005912296376829325,0.0008312079200375775,-0.02003735509051637,-0.02145979264823688,794
2024-03-13,0.0104413755606291,0.0004920891592590125,0.0008042144701655815,0.009949286401370088,0.009637161090463519,795
2024-03-14,-0.0385471716643302,0.0005313996519770999,0.0008163214564601336,-0.0390785713163073,-0.039363493120790335,796
2024-03-15,-0.0567404659579355,0.000636213678996983,0.000766931879144211,-0.05737667963693248,-0.05750739783707971,797
2024-03-18,-0.0347097192449139,0.0014100298276637695,0.0006948674708270685,-0.03611974907257767,-0.03540458671574097,798
2024-03-19,-0.0678558987148886,0.0017071657520036042,0.0006505563485295203,-0.06956306446689221,-0.06850645506341813,799
2024-03-20,0.0542454052866777,0.007170116305772272,0.0005649232797002477,0.047075288980905426,0.05368048200697745,800
2024-03-21,0.0064366316988604,-0.0016631061503842711,0.0006319401111696326,0.00809973784924467,0.005804691587690767,801
2024-03-22,-0.0487054828116952,0.002636109166847068,0.0006391778812290975,-0.05134159197854227,-0.04934466069292429,802
2024-03-25,0.0612611736051354,0.002497487782407442,0.0005777274943138743,0.05876368582272796,0.06068344611082153,803
2024-03-26,-0.0146978809115043,-0.0035971404341270424,0.0006532044173372842,-0.011100740477377259,-0.015351085328841585,804
2024-03-27,-0.0183631202823742,0.0030192715124193496,0.0006341347461213319,-0.02138239179479355,-0.018997255028495533,805
2024-03-28,0.0144686852358644,0.0034228742748140272,0.0006105649508006179,0.011045810961050373,0.013858120285063781,806
2024-04-01,-0.0379372521549726,-0.001545574110800955,0.0006277373427275866,-0.03639167804417165,-0.03856498949770019,807
2024-04-02,-0.0671434720144871,-0.0016152213897097575,0.0005800083953294427,-0.06552825062477735,-0.06772348040981654,808
2024-04-03,0.011037236920114,0.0033522676345273473,0.0004962958113865298,0.007684969285586652,0.01054094110872747,809
2024-04-04,0.0056987942560153,-0.0002167346490920528,0.0005093093189281687,0.005915528905107353,0.005189484937087131,810
2024-04-05,0.0029421940554148,0.0012107105062137127,0.0005157081906138495,0.0017314835492010872,0.0024264858648009504,811
2024-04-08,0.081147878697655,-0.004731207276298446,0.0005186964736985797,0.08587908597395344,0.08062918222395642,812
2024-04-09,-0.0490809159274276,-0.0037439066101700603,0.0006178713595829049,-0.045337009317257544,-0.04969878728701051,813
2024-04-10,0.00021349730007,0.006997508843875852,0.0005568163383457913,-0.006784011543805852,-0.0003433190382757913,814
2024-04-11,0.0032537450292692,-0.004768368983117623,0.0005563950879920787,0.008022114012386823,0.0026973499412771213,815
2024-04-12,-0.0880861762779006,0.0011188754462177408,0.0005597006639005068,-0.08920505172411833,-0.0886458769418011,816
2024-04-15,0.0048280608452587,0.0003484465097612322,0.0004511989785372252,0.004479614335497468,0.004376861866721475,817
2024-04-16,-0.0038345349685092,-0.0054381415649533355,0.00045654966541585777,0.0016036065964441354,-0.004291084633925058,818
2024-04-17,-0.032847887064307,0.0016926443605827478,0.0004513102458384157,-0.03454053142488975,-0.03329919731014542,819
2024-04-18,0.0324733948632078,0.006885870296995631,0.00041070146863092136,0.025587524566212168,0.03206269339457688,820
2024-04-19,0.0030894333515899,-0.0022414637543149173,0.0004497546883563499,0.005330897105904817,0.00263967866323355,821
2024-04-22,0.0131017259121116,0.002036898993505343,0.00045296597626782634,0.011064826918606257,0.012648759935843773,822
2024-04-23,0.0061071705969106,0.0007380425975811941,0.0004683350648897507,0.005369127999329406,0.005638835532020849,823
2024-04-24,-0.0254029372510564,-4.9264109125444176e-05,0.0004751783118946302,-0.025353673141930953,-0.02587811556295103,824
2024-04-25,0.0136900432012335,0.00039895635873202857,0.0004438108990910532,0.01329108684250147,0.013246232302142447,825
2024-04-26,-0.0096094458531862,-0.0008220902913486997,0.0004598474999411046,-0.0087873555618375,-0.010069293353127305,826
2024-04-29,-0.0424748446022586,-0.00010053818661202515,0.00044767181269427593,-0.04237430641564657,-0.04292251641495288,827
2024-04-30,-0.0693494705704347,0.004622579773754286,0.0003958330247535117,-0.07397205034418898,-0.06974530359518821,828
2024-05-01,-0.008593346044841,0.004724056246906341,0.0003117011748196296,-0.01331740229174734,-0.008905047219660631,829
2024-05-02,0.0165611138657798,0.004158399359382745,0.00030097220226582165,0.012402714506397055,0.01626014166351398,830
2024-05-03,0.0421451430836028,0.0003466545944502712,0.0003205391597429744,0.04179848848915253,0.041824603923859824,831
2024-05-06,-0.0186256872200935,0.0028637470424766245,0.0003708091163822288,-0.021489434262570127,-0.01899649633647573,832
2024-05-07,-0.0102807694017093,0.00032232878318145023,0.0003480041988114296,-0.01060309818489075,-0.01062877360052073,833
2024-05-08,-0.0323727305622052,0.002732482479404554,0.00033525986595708823,-0.035105213041609754,-0.03270799042816229,834
2024-05-09,0.0235419237143738,0.0025840649860549413,0.000296088619935337,0.02095785872831886,0.023245835094438463,835
2024-05-10,-0.0438369548909163,-0.0005781189682647727,0.0003238946427755744,-0.043258835922651534,-0.04416084953369188,836
2024-05-13,0.0107886558474106,-0.0019403342549924208,0.0002711337711702078,0.012728990102403021,0.010517522076240392,837
2024-05-14,-0.0216257935942462,-0.0013334319625648429,0.0002836845135046235,-0.02029236163168136,-0.021909478107750825,838
2024-05-15,0.0447968581014372,0.0021615828956950624,0.0002575707136145748,0.04263527520574214,0.044539287387822625,839
