Asset,Date,Comparison,Forecast_Role,Model,Sample,Target_Return,Forecast,Forecast_Error,Squared_Error,Absolute_Error,Estimation_N,Estimation_Start,Estimation_End,No_Lookahead,Days_Of_Lead,Weekend,Year
BTC,2024-03-01,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0186672665495534,-0.0012592796924160174,0.01992654624196942,0.0003970672451333456,0.01992654624196942,1150,2021-01-06,2024-02-29,True,1,False,2024
BTC,2024-03-01,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0186672665495534,-0.0009920078077881,0.0196592743573415,0.0003864870682572251,0.0196592743573415,1150,2021-01-06,2024-02-29,True,1,False,2024
BTC,2024-03-02,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.010127408132048,0.0003462556416239127,-0.010473663773671912,0.00010969763284392736,0.010473663773671912,1151,2021-01-06,2024-03-01,True,1,True,2024
BTC,2024-03-02,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.010127408132048,0.0023064984667137967,-0.012433906598761797,0.00015460203330673215,0.012433906598761797,1151,2021-01-06,2024-03-01,True,1,True,2024
BTC,2024-03-03,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0140847252129491,0.00462705850512659,0.00945766670782251,8.944745955625428e-05,0.00945766670782251,1152,2021-01-06,2024-03-02,True,1,True,2024
BTC,2024-03-03,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0140847252129491,0.007219172063189706,0.006865553149759394,4.7135820052171136e-05,0.006865553149759394,1152,2021-01-06,2024-03-02,True,1,True,2024
BTC,2024-03-04,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0713198625460871,0.001375536809271262,0.06994432573681585,0.0048922087027778,0.06994432573681585,1153,2021-01-06,2024-03-03,True,1,False,2024
BTC,2024-03-04,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0713198625460871,0.0017437689286789945,0.0695760936174081,0.004840832803058337,0.0695760936174081,1153,2021-01-06,2024-03-03,True,1,False,2024
BTC,2024-03-05,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0639026739485315,-0.009001464722579934,-0.05490120922595156,0.003014142774471709,0.05490120922595156,1154,2021-01-06,2024-03-04,True,1,False,2024
BTC,2024-03-05,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0639026739485315,-0.008457318457756064,-0.055445355490775436,0.003074187445498462,0.055445355490775436,1154,2021-01-06,2024-03-04,True,1,False,2024
BTC,2024-03-06,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0485709262478393,0.008259060063205096,0.0403118661846342,0.0016250465552878541,0.0403118661846342,1155,2021-01-06,2024-03-05,True,1,False,2024
BTC,2024-03-06,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0485709262478393,0.009814000242670273,0.03875692600516903,0.0015020993133701473,0.03875692600516903,1155,2021-01-06,2024-03-05,True,1,False,2024
BTC,2024-03-07,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0130996287460495,-0.005755121461057194,0.018854750207106696,0.00035550160537239,0.018854750207106696,1156,2021-01-06,2024-03-06,True,1,False,2024
BTC,2024-03-07,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0130996287460495,-0.004765653656324913,0.017865282402374415,0.00031916831531658896,0.017865282402374415,1156,2021-01-06,2024-03-06,True,1,False,2024
BTC,2024-03-08,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0158720046586772,-0.00041493464942091976,0.01628693930809812,0.00026526439202567166,0.01628693930809812,1157,2021-01-06,2024-03-07,True,1,False,2024
BTC,2024-03-08,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0158720046586772,0.0007242631188212507,0.015147741539855951,0.00022945407375827754,0.015147741539855951,1157,2021-01-06,2024-03-07,True,1,False,2024
BTC,2024-03-09,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0015843756166368,-0.001994720970996886,0.003579096587633686,1.2809932383611095e-05,0.003579096587633686,1158,2021-01-06,2024-03-08,True,1,True,2024
BTC,2024-03-09,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0015843756166368,-0.0007764639602536733,0.0023608395768904733,5.5735635078123895e-06,0.0023608395768904733,1158,2021-01-06,2024-03-08,True,1,True,2024
BTC,2024-03-10,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0129887958263871,0.0009231785239092621,0.012065617302477839,0.00014557912088985258,0.012065617302477839,1159,2021-01-06,2024-03-09,True,1,True,2024
BTC,2024-03-10,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0129887958263871,0.004337810487077778,0.008650985339309322,7.483954734094482e-05,0.008650985339309322,1159,2021-01-06,2024-03-09,True,1,True,2024
BTC,2024-03-11,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0384551390662724,-0.0010762933798844217,0.03953143244615682,0.00156273415124506,0.03953143244615682,1160,2021-01-06,2024-03-10,True,1,False,2024
BTC,2024-03-11,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0384551390662724,-4.052224526550699e-05,0.03849566131153791,0.0014819159398126364,0.03849566131153791,1160,2021-01-06,2024-03-10,True,1,False,2024
BTC,2024-03-12,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0151119845397079,-0.0055089743163218305,-0.009603010223386069,9.221780535045736e-05,0.009603010223386069,1161,2021-01-06,2024-03-11,True,1,False,2024
BTC,2024-03-12,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0151119845397079,-0.00404764273222049,-0.01106434180748741,0.00012241965963291377,0.01106434180748741,1161,2021-01-06,2024-03-11,True,1,False,2024
BTC,2024-03-13,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0289650139705572,0.0014884584461157316,0.027476555524441466,0.0007549611034877148,0.027476555524441466,1162,2021-01-06,2024-03-12,True,1,False,2024
BTC,2024-03-13,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0289650139705572,0.0018249637552749734,0.027140050215282225,0.0007365823256880407,0.027140050215282225,1162,2021-01-06,2024-03-12,True,1,False,2024
BTC,2024-03-14,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0344861760711693,-0.0035622267027055924,-0.030923949368463707,0.0009562906445433069,0.030923949368463707,1163,2021-01-06,2024-03-13,True,1,False,2024
BTC,2024-03-14,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0344861760711693,-0.0010498164314231145,-0.033436359639746185,0.0011179901459584477,0.033436359639746185,1163,2021-01-06,2024-03-13,True,1,False,2024
BTC,2024-03-15,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0406201072419309,0.0025918695712647336,-0.043211976813195635,0.0018672749401041572,0.043211976813195635,1164,2021-01-06,2024-03-14,True,1,False,2024
BTC,2024-03-15,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0406201072419309,0.004009580719025782,-0.044629687960956684,0.001991809047492362,0.044629687960956684,1164,2021-01-06,2024-03-14,True,1,False,2024
BTC,2024-03-16,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0116864188451311,0.0042182143240246765,-0.015904633169155774,0.00025295735624541007,0.015904633169155774,1165,2021-01-06,2024-03-15,True,1,True,2024
BTC,2024-03-16,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0116864188451311,0.0038966531452900646,-0.015583071990421164,0.00024283213265864861,0.015583071990421164,1165,2021-01-06,2024-03-15,True,1,True,2024
BTC,2024-03-17,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0173286386811264,0.0007716982748427018,0.016556940406283697,0.00027413227561722973,0.016556940406283697,1166,2021-01-06,2024-03-16,True,1,True,2024
BTC,2024-03-17,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0173286386811264,-0.0016319485137651218,0.01896058719489152,0.0003595038667750843,0.01896058719489152,1166,2021-01-06,2024-03-16,True,1,True,2024
BTC,2024-03-18,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0130368983299158,-0.003067984421991854,-0.009968913907923945,9.937924450359947e-05,0.009968913907923945,1167,2021-01-06,2024-03-17,True,1,False,2024
BTC,2024-03-18,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0130368983299158,-0.004074685708385772,-0.008962212621530028,8.032125507351214e-05,0.008962212621530028,1167,2021-01-06,2024-03-17,True,1,False,2024
BTC,2024-03-19,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0552806436597765,0.0019185851660013938,-0.057199228825777895,0.0032717517782637007,0.057199228825777895,1168,2021-01-06,2024-03-18,True,1,False,2024
BTC,2024-03-19,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0552806436597765,0.0006816551267551513,-0.05596229878653165,0.003131778885473042,0.05596229878653165,1168,2021-01-06,2024-03-18,True,1,False,2024
BTC,2024-03-20,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0509143604426563,0.007667283742487173,0.043247076700169126,0.0018703096431103114,0.043247076700169126,1169,2021-01-06,2024-03-19,True,1,False,2024
BTC,2024-03-20,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0509143604426563,0.006451479326315072,0.044462881116341224,0.001976947797165893,0.044462881116341224,1169,2021-01-06,2024-03-19,True,1,False,2024
BTC,2024-03-21,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.024189556045524,-0.0059085740466888245,-0.018280981998835176,0.00033419430284173574,0.018280981998835176,1170,2021-01-06,2024-03-20,True,1,False,2024
BTC,2024-03-21,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.024189556045524,-0.00796871727554466,-0.01622083876997934,0.00026311561040166483,0.01622083876997934,1170,2021-01-06,2024-03-20,True,1,False,2024
BTC,2024-03-22,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.030418267244856,0.004358366945426886,-0.03477663419028289,0.0012094142856047528,0.03477663419028289,1171,2021-01-06,2024-03-21,True,1,False,2024
BTC,2024-03-22,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.030418267244856,0.003998640612048358,-0.03441690785690436,0.001184523546430645,0.03441690785690436,1171,2021-01-06,2024-03-21,True,1,False,2024
BTC,2024-03-23,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0233248931000719,0.003899550882701673,0.019425342217370228,0.00037734392026194606,0.019425342217370228,1172,2021-01-06,2024-03-22,True,1,True,2024
BTC,2024-03-23,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0233248931000719,0.0015820758788943831,0.02174281722117752,0.0004727501007135337,0.02174281722117752,1172,2021-01-06,2024-03-22,True,1,True,2024
BTC,2024-03-24,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0174186836451953,-0.0027783763224815943,0.020197059967676893,0.00040792123133793655,0.020197059967676893,1173,2021-01-06,2024-03-23,True,1,True,2024
BTC,2024-03-24,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0174186836451953,-0.0050035973448022825,0.022422280989997583,0.000502758684794407,0.022422280989997583,1173,2021-01-06,2024-03-23,True,1,True,2024
BTC,2024-03-25,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0702696771695903,-0.0019873308602903,0.07225700802988061,0.0052210752094302305,0.07225700802988061,1174,2021-01-06,2024-03-24,True,1,False,2024
BTC,2024-03-25,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0702696771695903,-0.003143660971376975,0.07341333814096727,0.005389518217000001,0.07341333814096727,1174,2021-01-06,2024-03-24,True,1,False,2024
BTC,2024-03-26,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.01624502386136,-0.009542482402732505,-0.0067025414586274965,4.492406200462041e-05,0.0067025414586274965,1175,2021-01-06,2024-03-25,True,1,False,2024
BTC,2024-03-26,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.01624502386136,-0.010335603547334997,-0.005909420314025004,3.492124844781138e-05,0.005909420314025004,1175,2021-01-06,2024-03-25,True,1,False,2024
BTC,2024-03-27,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0138229616432781,0.002585964605837069,-0.01640892624911517,0.0002692528606489008,0.01640892624911517,1176,2021-01-06,2024-03-26,True,1,False,2024
BTC,2024-03-27,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0138229616432781,0.0014304599095382765,-0.015253421552816377,0.00023266686906792317,0.015253421552816377,1176,2021-01-06,2024-03-26,True,1,False,2024
BTC,2024-03-28,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0263831247700204,0.0036902862394975365,0.02269283853052286,0.000514964920572383,0.02269283853052286,1177,2021-01-06,2024-03-27,True,1,False,2024
BTC,2024-03-28,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0263831247700204,0.003229887278842606,0.023153237491177793,0.0005360724063228809,0.023153237491177793,1177,2021-01-06,2024-03-27,True,1,False,2024
BTC,2024-03-29,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.01496919816884,-0.0025349187888996897,-0.012434279379940311,0.00015461130369840882,0.012434279379940311,1178,2021-01-06,2024-03-28,True,1,False,2024
BTC,2024-03-29,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.01496919816884,-0.0028178294232047707,-0.01215136874563523,0.0001476557623924007,0.01215136874563523,1178,2021-01-06,2024-03-28,True,1,False,2024
BTC,2024-03-30,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0029245026613836,0.003437862058643348,-0.0005133593972597478,2.6353787075489153e-07,0.0005133593972597478,1179,2021-01-06,2024-03-29,True,1,True,2024
BTC,2024-03-30,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0029245026613836,0.002304924475527787,0.0006195781858558129,3.8387712838838025e-07,0.0006195781858558129,1179,2021-01-06,2024-03-29,True,1,True,2024
BTC,2024-03-31,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0140298814492658,0.0014466559815598371,0.012583225467705962,0.00015833756317112395,0.012583225467705962,1180,2021-01-06,2024-03-30,True,1,True,2024
BTC,2024-03-31,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0140298814492658,0.002783648762650536,0.011246232686615263,0.00012647774964149355,0.011246232686615263,1180,2021-01-06,2024-03-30,True,1,True,2024
BTC,2024-04-01,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0153763839696944,-0.00020814799030593263,-0.015168235979388467,0.0002300753827264148,0.015168235979388467,1181,2021-01-06,2024-03-31,True,1,False,2024
BTC,2024-04-01,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0153763839696944,-0.00019085877409701427,-0.015185525195597386,0.00023060017546612302,0.015185525195597386,1181,2021-01-06,2024-03-31,True,1,False,2024
BTC,2024-04-02,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0604915918986163,0.00048414730266879724,-0.060975739201285094,0.0037180407711431356,0.060975739201285094,1182,2021-01-06,2024-04-01,True,1,False,2024
BTC,2024-04-02,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0604915918986163,-0.0005893861392272347,-0.059902205759389066,0.0035882742548401843,0.059902205759389066,1182,2021-01-06,2024-04-01,True,1,False,2024
BTC,2024-04-03,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.001004543359742,0.007342891099074144,-0.0063383477393321435,4.0174652064696894e-05,0.0063383477393321435,1183,2021-01-06,2024-04-02,True,1,False,2024
BTC,2024-04-03,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.001004543359742,0.004770101833544652,-0.003765558473802652,1.4179430619626958e-05,0.003765558473802652,1183,2021-01-06,2024-04-02,True,1,False,2024
BTC,2024-04-04,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0332365350980435,0.001131399405304902,0.0321051356927386,0.0010307397378491582,0.0321051356927386,1184,2021-01-06,2024-04-03,True,1,False,2024
BTC,2024-04-04,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0332365350980435,-0.00042317644464384685,0.03365971154268735,0.0011329761811369199,0.03365971154268735,1184,2021-01-06,2024-04-03,True,1,False,2024
BTC,2024-04-05,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.004570511889834,-0.00468527567478482,0.00011476378495081999,1.3170726336238056e-08,0.00011476378495081999,1185,2021-01-06,2024-04-04,True,1,False,2024
BTC,2024-04-05,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.004570511889834,-0.00486298829385913,0.00029247640402513004,8.55424469114711e-08,0.00029247640402513004,1185,2021-01-06,2024-04-04,True,1,False,2024
BTC,2024-04-06,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0111998518238199,0.0009348529584719655,0.010264998865347935,0.0001053702017055944,0.010264998865347935,1186,2021-01-06,2024-04-05,True,1,True,2024
BTC,2024-04-06,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0111998518238199,-0.00046793078807038854,0.011667782611890288,0.00013613715107832936,0.011667782611890288,1186,2021-01-06,2024-04-05,True,1,True,2024
BTC,2024-04-07,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0132448420611753,-0.00047979998353081706,0.013724642044706118,0.00018836579925531492,0.013724642044706118,1187,2021-01-06,2024-04-06,True,1,True,2024
BTC,2024-04-07,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0132448420611753,0.0007091565535493269,0.012535685507625974,0.00015714341114610387,0.012535685507625974,1187,2021-01-06,2024-04-06,True,1,True,2024
BTC,2024-04-08,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0338188882276003,-0.0007035523450104034,0.0345224405726107,0.0011917989030894376,0.0345224405726107,1188,2021-01-06,2024-04-07,True,1,False,2024
BTC,2024-04-08,Activity,Extended,M1_Activity,Activity_Comparison_Sample,0.0338188882276003,-0.0012044448537858396,0.03502333308138614,0.0012266338601297166,0.03502333308138614,1188,2021-01-06,2024-04-07,True,1,False,2024
BTC,2024-04-09,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,-0.0363839147837078,-0.0042833611127340975,-0.032100553670973704,0.0010304455459830633,0.032100553670973704,1189,2021-01-06,2024-04-08,True,1,False,2024
BTC,2024-04-09,Activity,Extended,M1_Activity,Activity_Comparison_Sample,-0.0363839147837078,-0.0052914833192358665,-0.031092431464471937,0.0009667392943728846,0.031092431464471937,1189,2021-01-06,2024-04-08,True,1,False,2024
BTC,2024-04-10,Activity,Benchmark,M0_Benchmark,Activity_Comparison_Sample,0.0095073964286869,0.006699163778321929,0.002808232650364971,7.88617061857587e-06,0.002808232650364971,1190,2021-01-06,2024-04-09,True,1,False,2024
