Asset,Window_Start,Window_End,N,Variable,Coefficient,HAC_SE,T_Statistic,P_Value,CI_95_Lower,CI_95_Upper,Sign,Significance,Significant_5pct,R_Squared,Adjusted_R_Squared,HAC_Maxlags
BTC,2021-02-24,2022-02-23,365,BTC_Lagged_Return,-0.15350366452489037,0.1017904768807764,-1.508035616187198,0.13242982944642281,-0.3536879926658941,0.046680663616113394,Negative,,False,0.0261048570178819,0.007008873822154205,7
BTC,2021-02-24,2022-02-23,365,Lagged_Log_BTC_Volume,-0.0025181823179591884,0.005487167332790639,-0.458922093173802,0.6465693926422138,-0.01330941681820156,0.008273052182283181,Negative,,False,0.0261048570178819,0.007008873822154205,7
BTC,2021-02-24,2022-02-23,365,Lagged_SP500_Return_Aligned,0.5643217560162694,0.5557568125664685,1.0154113152662012,0.31059746717225944,-0.5286469336157862,1.657290445648325,Positive,,False,0.0261048570178819,0.007008873822154205,7
BTC,2021-02-24,2022-02-23,365,Lagged_VIX_Change_Aligned,0.0009150140880000562,0.0025671569272195057,0.35643091324031767,0.721728440147556,-0.004133636831573479,0.005963665007573592,Positive,,False,0.0261048570178819,0.007008873822154205,7
BTC,2021-02-24,2022-02-23,365,Lagged_Gold_Return_Aligned,0.04497403871714507,0.2563405909771301,0.1754464189448542,0.860828337025549,-0.45915336644403243,0.5491014438783226,Positive,,False,0.0261048570178819,0.007008873822154205,7
BTC,2021-02-24,2022-02-23,365,Lagged_DXY_Return_Aligned,0.4889018139857746,0.6918968566685302,0.7066108326316545,0.4802692761348359,-0.8718041345411229,1.8496077625126721,Positive,,False,0.0261048570178819,0.007008873822154205,7
BTC,2021-02-24,2022-02-23,365,Lagged_US10Y_Change_Aligned,0.023156974558417073,0.04275291050443686,0.541646739021753,0.5883997586253593,-0.06092223331706405,0.1072361824338982,Positive,,False,0.0261048570178819,0.007008873822154205,7
BTC,2021-03-03,2022-03-02,365,const,0.09603755055147771,0.14017271939027082,0.6851372433182853,0.4937019254388109,-0.17963049340223075,0.3717055945051862,Positive,,False,0.02082514453395079,0.0016256375640283371,7
BTC,2021-03-03,2022-03-02,365,BTC_Lagged_Return,-0.11853052422718774,0.1066526796030931,-1.1113693970774847,0.2671572826753994,-0.3282770119638515,0.09121596350947606,Negative,,False,0.02082514453395079,0.0016256375640283371,7
BTC,2021-03-03,2022-03-02,365,Lagged_Log_BTC_Volume,-0.0039873003271816,0.00577588729290763,-0.6903355493237748,0.490431747403273,-0.015346340510313274,0.007371739855950074,Negative,,False,0.02082514453395079,0.0016256375640283371,7
BTC,2021-03-03,2022-03-02,365,Lagged_SP500_Return_Aligned,0.7449016170540607,0.5130994150622771,1.451768595299702,0.14744417606183904,-0.26417570354921927,1.7539789376573407,Positive,,False,0.02082514453395079,0.0016256375640283371,7
BTC,2021-03-03,2022-03-02,365,Lagged_VIX_Change_Aligned,0.0023047162999363553,0.002340412913004496,0.9847477285440563,0.32541491347070195,-0.002298012765878794,0.0069074453657515045,Positive,,False,0.02082514453395079,0.0016256375640283371,7
BTC,2021-03-03,2022-03-02,365,Lagged_Gold_Return_Aligned,0.1079428579656515,0.23849437844008153,0.4526012674666488,0.6511107997935277,-0.3610876287404233,0.5769733446717263,Positive,,False,0.02082514453395079,0.0016256375640283371,7
BTC,2021-03-03,2022-03-02,365,Lagged_DXY_Return_Aligned,0.3949683287914919,0.6370829415528065,0.6199637488782985,0.5356771585606206,-0.857938863835369,1.647875521418353,Positive,,False,0.02082514453395079,0.0016256375640283371,7
BTC,2021-03-03,2022-03-02,365,Lagged_US10Y_Change_Aligned,0.041906851904070376,0.042044906927396805,0.9967164864090478,0.31957723269389005,-0.04077997404400122,0.12459367785214198,Positive,,False,0.02082514453395079,0.0016256375640283371,7
BTC,2021-03-10,2022-03-09,365,const,0.08736079309467451,0.13775861697464592,0.6341584650980708,0.5263835393547358,-0.18355960171793131,0.35828118790728036,Positive,,False,0.01500926824767912,-0.004304275512170275,7
BTC,2021-03-10,2022-03-09,365,BTC_Lagged_Return,-0.0946296250357974,0.11135825988710092,-0.8497764344713753,0.39601890785551214,-0.3136302537936392,0.12437100372204436,Negative,,False,0.01500926824767912,-0.004304275512170275,7
BTC,2021-03-10,2022-03-09,365,Lagged_Log_BTC_Volume,-0.003647698585254152,0.005678906811154765,-0.6423240786570362,0.5210750433725392,-0.01481601392675622,0.007520616756247916,Negative,,False,0.01500926824767912,-0.004304275512170275,7
BTC,2021-03-10,2022-03-09,365,Lagged_SP500_Return_Aligned,0.5909079965404065,0.5071003687074951,1.1652683235993726,0.2446883867984988,-0.40637141230512264,1.5881874053859355,Positive,,False,0.01500926824767912,-0.004304275512170275,7
BTC,2021-03-10,2022-03-09,365,Lagged_VIX_Change_Aligned,0.002177878252210619,0.002288510557948939,0.9516575069518257,0.34191455293611145,-0.002322778022572202,0.00667853452699344,Positive,,False,0.01500926824767912,-0.004304275512170275,7
BTC,2021-03-10,2022-03-09,365,Lagged_Gold_Return_Aligned,0.16103508656262755,0.23725125572100816,0.6787533582203426,0.4977339154039431,-0.3055506362132616,0.6276208093385167,Positive,,False,0.01500926824767912,-0.004304275512170275,7
BTC,2021-03-10,2022-03-09,365,Lagged_DXY_Return_Aligned,0.1378627274669605,0.6084884891280259,0.2265658758221048,0.8208909999358059,-1.0588097227495754,1.3345351776834962,Positive,,False,0.01500926824767912,-0.004304275512170275,7
BTC,2021-03-10,2022-03-09,365,Lagged_US10Y_Change_Aligned,0.055702392155286606,0.04375906954774616,1.2729336508060098,0.20386990715015316,-0.030355559491321363,0.14176034380189456,Positive,,False,0.01500926824767912,-0.004304275512170275,7
BTC,2021-03-17,2022-03-16,365,const,0.10574761111728562,0.13715204102543108,0.7710246987697225,0.4412022807803114,-0.16397987250577653,0.3754750947403478,Positive,,False,0.017119830655738855,-0.0021523295274819,7
BTC,2021-03-17,2022-03-16,365,BTC_Lagged_Return,-0.10488138001411718,0.11121493025258125,-0.9430512591782426,0.346292430546034,-0.32360013224020223,0.11383737221196785,Negative,,False,0.017119830655738855,-0.0021523295274819,7
BTC,2021-03-17,2022-03-16,365,Lagged_Log_BTC_Volume,-0.004412845293361994,0.005658918688151926,-0.7798036226604855,0.4360231416271702,-0.015541851368449978,0.006716160781725991,Negative,,False,0.017119830655738855,-0.0021523295274819,7
BTC,2021-03-17,2022-03-16,365,Lagged_SP500_Return_Aligned,0.5734489185752981,0.4976605287857579,1.1522893325987824,0.24997321952925056,-0.40526580651592525,1.5521636436665216,Positive,,False,0.017119830655738855,-0.0021523295274819,7
BTC,2021-03-17,2022-03-16,365,Lagged_VIX_Change_Aligned,0.002172615130029737,0.002239524896794096,0.970123231556773,0.3326418680108266,-0.0022317044149594836,0.006576934675018958,Positive,,False,0.017119830655738855,-0.0021523295274819,7
BTC,2021-03-17,2022-03-16,365,Lagged_Gold_Return_Aligned,0.1655582282458848,0.24699718895317085,0.6702838560534129,0.5031102069008495,-0.3201941509400405,0.65131060743181,Positive,,False,0.017119830655738855,-0.0021523295274819,7
BTC,2021-03-17,2022-03-16,365,Lagged_DXY_Return_Aligned,0.29962356699998766,0.5762380382295796,0.519964922691574,0.6034102886210085,-0.8336241401247988,1.432871274124774,Positive,,False,0.017119830655738855,-0.0021523295274819,7
BTC,2021-03-17,2022-03-16,365,Lagged_US10Y_Change_Aligned,0.05752151894280394,0.04309048001633176,1.334900862580381,0.18275944567799832,-0.02722156366841222,0.1422646015540201,Positive,,False,0.017119830655738855,-0.0021523295274819,7
BTC,2021-03-24,2022-03-23,365,const,0.10870228689477686,0.138548496869142,0.7845793303513451,0.4332205513364364,-0.1637715103660461,0.3811760841555998,Positive,,False,0.01948085236307817,0.00025498672313861714,7
BTC,2021-03-24,2022-03-23,365,BTC_Lagged_Return,-0.10897930845929735,0.11057286269443675,-0.9855881977158978,0.3250027204808013,-0.3264353505902245,0.1084767336716298,Negative,,False,0.01948085236307817,0.00025498672313861714,7
BTC,2021-03-24,2022-03-23,365,Lagged_Log_BTC_Volume,-0.004532522212269309,0.005721958502721572,-0.7921277671121655,0.42881221312349893,-0.01578550435380739,0.006720459929268771,Negative,,False,0.01948085236307817,0.00025498672313861714,7
BTC,2021-03-24,2022-03-23,365,Lagged_SP500_Return_Aligned,0.5692737133843407,0.4909595336513421,1.1595124941368669,0.24702226819151085,-0.3962626255752375,1.534810052343919,Positive,,False,0.01948085236307817,0.00025498672313861714,7
BTC,2021-03-24,2022-03-23,365,Lagged_VIX_Change_Aligned,0.002179616847313357,0.002251741842203801,0.9679692433925489,0.333715027513183,-0.0022487289237406215,0.006607962618367336,Positive,,False,0.01948085236307817,0.00025498672313861714,7
BTC,2021-03-24,2022-03-23,365,Lagged_Gold_Return_Aligned,0.20384930111307634,0.2393975968703996,0.8515093876378061,0.39505726063328594,-0.2669574831424203,0.6746560853685729,Positive,,False,0.01948085236307817,0.00025498672313861714,7
BTC,2021-03-24,2022-03-23,365,Lagged_DXY_Return_Aligned,0.29976015228840835,0.5739594249328427,0.5222671486289862,0.6018082529382865,-0.8290063628243325,1.4285266674011492,Positive,,False,0.01948085236307817,0.00025498672313861714,7
BTC,2021-03-24,2022-03-23,365,Lagged_US10Y_Change_Aligned,0.0652112974535504,0.0412108676201601,1.5823810858485645,0.11444807786006418,-0.015835280767241916,0.1462578756743427,Positive,,False,0.01948085236307817,0.00025498672313861714,7
BTC,2021-03-31,2022-03-30,365,const,0.13382264486694675,0.14070579752841392,0.951081243400243,0.3422065746891947,-0.14289376718759908,0.4105390569214926,Positive,,False,0.019617845322158822,0.00039466581867175776,7
BTC,2021-03-31,2022-03-30,365,BTC_Lagged_Return,-0.10791592014568542,0.11038408340575802,-0.977640225076654,0.32891430773400604,-0.325000703036759,0.10916886274538816,Negative,,False,0.019617845322158822,0.00039466581867175776,7
BTC,2021-03-31,2022-03-30,365,Lagged_Log_BTC_Volume,-0.005561646534780997,0.005812472510405694,-0.956846939890785,0.3392920216081001,-0.016992636348262872,0.0058693432787008774,Negative,,False,0.019617845322158822,0.00039466581867175776,7
BTC,2021-03-31,2022-03-30,365,Lagged_SP500_Return_Aligned,0.45729612197942476,0.5049049805962842,0.905707290586371,0.36570165156577183,-0.5356657681009034,1.450258012059753,Positive,,False,0.019617845322158822,0.00039466581867175776,7
BTC,2021-03-31,2022-03-30,365,Lagged_VIX_Change_Aligned,0.001788780665767299,0.0023355993253351883,0.765876512449577,0.44425585197749795,-0.002804481848332439,0.0063820431798670375,Positive,,False,0.019617845322158822,0.00039466581867175776,7
BTC,2021-03-31,2022-03-30,365,Lagged_Gold_Return_Aligned,0.22269051856679856,0.23466914037692502,0.9489552746863672,0.34328529514558215,-0.23881713560014511,0.6841981727337423,Positive,,False,0.019617845322158822,0.00039466581867175776,7
BTC,2021-03-31,2022-03-30,365,Lagged_DXY_Return_Aligned,0.24148706975235712,0.5812396827269103,0.4154690000163279,0.6780482056603633,-0.9015970275140238,1.3845711670187382,Positive,,False,0.019617845322158822,0.00039466581867175776,7
BTC,2021-03-31,2022-03-30,365,Lagged_US10Y_Change_Aligned,0.06646645002214432,0.03907141797556854,1.7011527470977883,0.0897850502324247,-0.01037261976742504,0.1433055198117137,Positive,*,False,0.019617845322158822,0.00039466581867175776,7
BTC,2021-04-07,2022-04-06,365,const,0.12736243332966768,0.14605181577120943,0.8720359459904372,0.3837748595526333,-0.1598676250202683,0.41459249167960366,Positive,,False,0.018923320699654522,-0.0003134769336854415,7
BTC,2021-04-07,2022-04-06,365,BTC_Lagged_Return,-0.10930897269477127,0.11064920592255773,-0.9878875477088876,0.32387678989877544,-0.3269151538003632,0.1082972084108206,Negative,,False,0.018923320699654522,-0.0003134769336854415,7
BTC,2021-04-07,2022-04-06,365,Lagged_Log_BTC_Volume,-0.005305881161823416,0.00603775345760899,-0.8787840045268422,0.3801094870226104,-0.01717991551582436,0.006568153192177529,Negative,,False,0.018923320699654522,-0.0003134769336854415,7
BTC,2021-04-07,2022-04-06,365,Lagged_SP500_Return_Aligned,0.5045713323952685,0.5174937914039983,0.9750287651303599,0.33020619631646825,-0.5131481058453669,1.522290770635904,Positive,,False,0.018923320699654522,-0.0003134769336854415,7
BTC,2021-04-07,2022-04-06,365,Lagged_VIX_Change_Aligned,0.0018486604214179164,0.0023875523150031688,0.7742910636140188,0.4392711617177384,-0.002846774463322963,0.006544095306158796,Positive,,False,0.018923320699654522,-0.0003134769336854415,7
BTC,2021-04-07,2022-04-06,365,Lagged_Gold_Return_Aligned,0.22450667353483023,0.24057462624253972,0.9332101104814342,0.3513422180903585,-0.24861489341237214,0.6976282404820326,Positive,,False,0.018923320699654522,-0.0003134769336854415,7
BTC,2021-04-07,2022-04-06,365,Lagged_DXY_Return_Aligned,0.24912100484373376,0.5787747779468372,0.430428232770393,0.6671438910077679,-0.8891155337663652,1.3873575434538328,Positive,,False,0.018923320699654522,-0.0003134769336854415,7
BTC,2021-04-07,2022-04-06,365,Lagged_US10Y_Change_Aligned,0.06081663535734565,0.03954661801246122,1.5378466835819489,0.12497192105593365,-0.016956977653092606,0.13859024836778389,Positive,,False,0.018923320699654522,-0.0003134769336854415,7
BTC,2021-04-14,2022-04-13,365,const,0.12683715548884605,0.14882765807475232,0.8522418287677348,0.39465124232611604,-0.16585196095363586,0.41952627193132797,Positive,,False,0.017268892266710134,-0.002000345139824944,7
BTC,2021-04-14,2022-04-13,365,BTC_Lagged_Return,-0.10816820413574056,0.11021604847986563,-0.9814197263250717,0.32705042382035293,-0.3249225242981309,0.10858611602664976,Negative,,False,0.017268892266710134,-0.002000345139824944,7
BTC,2021-04-14,2022-04-13,365,Lagged_Log_BTC_Volume,-0.005306047367192586,0.006155280632425079,-0.8620317551796319,0.3892487030445875,-0.0174112143305478,0.006799119596162628,Negative,,False,0.017268892266710134,-0.002000345139824944,7
BTC,2021-04-14,2022-04-13,365,Lagged_SP500_Return_Aligned,0.5079715605794096,0.52328167747767,0.9707421116442326,0.33233394405377614,-0.5211305150210223,1.5370736361798416,Positive,,False,0.017268892266710134,-0.002000345139824944,7
BTC,2021-04-14,2022-04-13,365,Lagged_VIX_Change_Aligned,0.0017140138210006161,0.0024023788666366745,0.7134652426410294,0.4760240509669508,-0.003010579422835856,0.006438607064837088,Positive,,False,0.017268892266710134,-0.002000345139824944,7
BTC,2021-04-14,2022-04-13,365,Lagged_Gold_Return_Aligned,0.2356939152145399,0.23773339888173659,0.9914211310788046,0.32215146798745314,-0.23184000534620933,0.7032278357752891,Positive,,False,0.017268892266710134,-0.002000345139824944,7
BTC,2021-04-14,2022-04-13,365,Lagged_DXY_Return_Aligned,0.2966385347698811,0.5885360668951265,0.5040277927822225,0.6145527495589602,-0.860794859280754,1.4540719288205164,Positive,,False,0.017268892266710134,-0.002000345139824944,7
BTC,2021-04-14,2022-04-13,365,Lagged_US10Y_Change_Aligned,0.04574671530177732,0.040510284035745046,1.1292617761310142,0.25954563995456437,-0.03392207338063795,0.1254155039841926,Positive,,False,0.017268892266710134,-0.002000345139824944,7
BTC,2021-04-21,2022-04-20,365,const,0.09666585531676998,0.1571971927743193,0.6149337250287202,0.5389902410234807,-0.21248304923190214,0.4058147598654421,Positive,,False,0.02001867648286404,0.0008033564139006133,7
BTC,2021-04-21,2022-04-20,365,BTC_Lagged_Return,-0.11193388557100516,0.11148038990070058,-1.004067941193142,0.3160259293028875,-0.33117469902458163,0.1073069278825713,Negative,,False,0.02001867648286404,0.0008033564139006133,7
BTC,2021-04-21,2022-04-20,365,Lagged_Log_BTC_Volume,-0.004056151664985992,0.00651003003429121,-0.623061897352308,0.5336416668917056,-0.016858979871781216,0.008746676541809235,Negative,,False,0.02001867648286404,0.0008033564139006133,7
BTC,2021-04-21,2022-04-20,365,Lagged_SP500_Return_Aligned,0.5901182955837365,0.5031058090409969,1.1729506695790293,0.24159761752679573,-0.39930528757395645,1.5795418787414295,Positive,,False,0.02001867648286404,0.0008033564139006133,7
BTC,2021-04-21,2022-04-20,365,Lagged_VIX_Change_Aligned,0.002035699200330571,0.0023531426504328798,0.865098084876447,0.3875658965524499,-0.0025920645643346205,0.006663462964995762,Positive,,False,0.02001867648286404,0.0008033564139006133,7
BTC,2021-04-21,2022-04-20,365,Lagged_Gold_Return_Aligned,0.31208484163992295,0.22971577530957563,1.358569481000349,0.17514085247945732,-0.1396813702189562,0.7638510534988021,Positive,,False,0.02001867648286404,0.0008033564139006133,7
BTC,2021-04-21,2022-04-20,365,Lagged_DXY_Return_Aligned,0.4166031760071102,0.5875799916643456,0.7090152522502745,0.47877776235003583,-0.7389499706609499,1.5721563226751705,Positive,,False,0.02001867648286404,0.0008033564139006133,7
BTC,2021-04-21,2022-04-20,365,Lagged_US10Y_Change_Aligned,0.053174156102929304,0.03758776203039999,1.4146667221082077,0.1580378262389527,-0.02074710960832886,0.12709542181418748,Positive,,False,0.02001867648286404,0.0008033564139006133,7
BTC,2021-04-28,2022-04-27,365,const,0.09484157482948419,0.16407525522615438,0.5780370397642142,0.5636035361018586,-0.22783394196254309,0.41751709162151146,Positive,,False,0.02479058734004358,0.0056688341506326845,7
BTC,2021-04-28,2022-04-27,365,BTC_Lagged_Return,-0.11995441305226157,0.11189535473136769,-1.072023171473397,0.2844337764190188,-0.3400113092905423,0.10010248318601916,Negative,,False,0.02479058734004358,0.0056688341506326845,7
BTC,2021-04-28,2022-04-27,365,Lagged_Log_BTC_Volume,-0.0039864923529617236,0.006799244377982158,-0.586314027169121,0.5580350272984352,-0.017358098512809724,0.009385113806886277,Negative,,False,0.02479058734004358,0.0056688341506326845,7
BTC,2021-04-28,2022-04-27,365,Lagged_SP500_Return_Aligned,0.61407872728016,0.4909165023585892,1.250882226060527,0.21179660906487027,-0.3513729849963262,1.5795304395566463,Positive,,False,0.02479058734004358,0.0056688341506326845,7
BTC,2021-04-28,2022-04-27,365,Lagged_VIX_Change_Aligned,0.002307436195374983,0.0022878981461306384,1.0085397373468692,0.3138784917156669,-0.0021920156912160456,0.006806888081966012,Positive,,False,0.02479058734004358,0.0056688341506326845,7
BTC,2021-04-28,2022-04-27,365,Lagged_Gold_Return_Aligned,0.38214777524885507,0.22348541288875573,1.7099450488031478,0.08814491536432505,-0.05736561145873209,0.8216611619564422,Positive,*,False,0.02479058734004358,0.0056688341506326845,7
BTC,2021-04-28,2022-04-27,365,Lagged_DXY_Return_Aligned,0.5226735736838348,0.5822528514576842,0.8976745624779832,0.36996405681649974,-0.6224030528237738,1.6677502001914435,Positive,,False,0.02479058734004358,0.0056688341506326845,7
BTC,2021-04-28,2022-04-27,365,Lagged_US10Y_Change_Aligned,0.05886914810177028,0.03655717050448151,1.6103310866073064,0.10820939411893132,-0.013025324155661697,0.13076362035920225,Positive,,False,0.02479058734004358,0.0056688341506326845,7
BTC,2021-05-05,2022-05-04,365,const,0.10477236346210916,0.17222883743650197,0.6083322922082492,0.5433539428986879,-0.233938242532149,0.44348296945636734,Positive,,False,0.021610087384738796,0.0024259714511063457,7
BTC,2021-05-05,2022-05-04,365,BTC_Lagged_Return,-0.12037640832501477,0.11378790234815311,-1.0579016384070692,0.2908155803527633,-0.34415524776221373,0.10340243111218418,Negative,,False,0.021610087384738796,0.0024259714511063457,7
BTC,2021-05-05,2022-05-04,365,Lagged_Log_BTC_Volume,-0.004387416562771286,0.007139500097424367,-0.6145271381611274,0.539258493915884,-0.018428180237938248,0.009653347112395676,Negative,,False,0.021610087384738796,0.0024259714511063457,7
BTC,2021-05-05,2022-05-04,365,Lagged_SP500_Return_Aligned,0.3534692718487825,0.40939246268260304,0.8633995592703985,0.38849749913233195,-0.4516547200949591,1.158593263792524,Positive,,False,0.021610087384738796,0.0024259714511063457,7
BTC,2021-05-05,2022-05-04,365,Lagged_VIX_Change_Aligned,0.0011473407734273165,0.00218145512196624,0.5259520408529736,0.5992480870873155,-0.003142776940354951,0.0054374584872095835,Positive,,False,0.021610087384738796,0.0024259714511063457,7
BTC,2021-05-05,2022-05-04,365,Lagged_Gold_Return_Aligned,0.35568676214956607,0.21913856166961734,1.6231135197730038,0.10544779686671489,-0.0752779713097283,0.7866514956088604,Positive,,False,0.021610087384738796,0.0024259714511063457,7
BTC,2021-05-05,2022-05-04,365,Lagged_DXY_Return_Aligned,0.2733524639323902,0.5119105640590793,0.5339848073556122,0.5936843826153508,-0.7333868251906593,1.2800917530554399,Positive,,False,0.021610087384738796,0.0024259714511063457,7
BTC,2021-05-05,2022-05-04,365,Lagged_US10Y_Change_Aligned,0.051126484111870804,0.03644938768275385,1.4026705896094234,0.1615841115763768,-0.020556019085056984,0.12280898730879859,Positive,,False,0.021610087384738796,0.0024259714511063457,7
BTC,2021-05-12,2022-05-11,365,const,0.17024962335733398,0.17720013244016206,0.9607759374267106,0.3373151059834052,-0.17823768651722957,0.5187369332318975,Positive,,False,0.022781774104665864,0.003620632420443748,7
BTC,2021-05-12,2022-05-11,365,BTC_Lagged_Return,-0.11514447927525265,0.11535475297401221,-0.9981771561783247,0.3188695406490671,-0.3420047360458461,0.11171577749534078,Negative,,False,0.022781774104665864,0.003620632420443748,7
BTC,2021-05-12,2022-05-11,365,Lagged_Log_BTC_Volume,-0.007139237290531215,0.007350462250667759,-0.9712637174461572,0.3320745625862879,-0.021594885719206817,0.007316411138144387,Negative,,False,0.022781774104665864,0.003620632420443748,7
BTC,2021-05-12,2022-05-11,365,Lagged_SP500_Return_Aligned,0.44061169555421004,0.4201341702932932,1.0487404422416333,0.29500705100035574,-0.3856372737648878,1.2668606648733078,Positive,,False,0.022781774104665864,0.003620632420443748,7
BTC,2021-05-12,2022-05-11,365,Lagged_VIX_Change_Aligned,0.0017473204914454487,0.0022070859826328407,0.7916866425661695,0.4290691099738694,-0.0025932036727185056,0.006087844655609403,Positive,,False,0.022781774104665864,0.003620632420443748,7
BTC,2021-05-12,2022-05-11,365,Lagged_Gold_Return_Aligned,0.36922198931037076,0.2162428188040351,1.7074416221191113,0.08860942053212609,-0.056047885869650094,0.7944918644903916,Positive,*,False,0.022781774104665864,0.003620632420443748,7
BTC,2021-05-12,2022-05-11,365,Lagged_DXY_Return_Aligned,0.3394100886115805,0.5074531927517222,0.6688500406728963,0.5040234076795697,-0.6585631950089761,1.337383372232137,Positive,,False,0.022781774104665864,0.003620632420443748,7
BTC,2021-05-12,2022-05-11,365,Lagged_US10Y_Change_Aligned,0.04997457909802053,0.035206231698311406,1.4194810602356358,0.15663137815481637,-0.019263094748008733,0.11921225294404979,Positive,,False,0.022781774104665864,0.003620632420443748,7
BTC,2021-05-19,2022-05-18,365,const,0.013792477162764036,0.14695863172153145,0.0938527870135528,0.9252787490993202,-0.2752209537316918,0.3028059080572199,Positive,,False,0.021074284352248007,0.0018796624768019354,7
BTC,2021-05-19,2022-05-18,365,BTC_Lagged_Return,-0.11583527390640018,0.11596109434307589,-0.9989149771534281,0.3185124595810321,-0.3438879805338921,0.11221743272109173,Negative,,False,0.021074284352248007,0.0018796624768019354,7
BTC,2021-05-19,2022-05-18,365,Lagged_Log_BTC_Volume,-0.0006359780846443466,0.0060850123349714125,-0.10451549637611941,0.9168189641301547,-0.012602953221549525,0.011330997052260833,Negative,,False,0.021074284352248007,0.0018796624768019354,7
BTC,2021-05-19,2022-05-18,365,Lagged_SP500_Return_Aligned,0.3641576533086427,0.39052786504790926,0.932475466927228,0.3517210558711006,-0.4038666322689062,1.1321819388861916,Positive,,False,0.021074284352248007,0.0018796624768019354,7
BTC,2021-05-19,2022-05-18,365,Lagged_VIX_Change_Aligned,0.0014950703209317207,0.002121989861536942,0.7045605391577375,0.4815431241644438,-0.002678101156114554,0.005668241797977995,Positive,,False,0.021074284352248007,0.0018796624768019354,7
BTC,2021-05-19,2022-05-18,365,Lagged_Gold_Return_Aligned,0.3585085961750808,0.2179783993561258,1.6446978105815038,0.10091234979408063,-0.07017452587637196,0.7871917182265336,Positive,,False,0.021074284352248007,0.0018796624768019354,7
BTC,2021-05-19,2022-05-18,365,Lagged_DXY_Return_Aligned,0.4620691911184535,0.5016528478333787,0.9210935273548518,0.35762360909378815,-0.5244969531896047,1.4486353354265116,Positive,,False,0.021074284352248007,0.0018796624768019354,7
BTC,2021-05-19,2022-05-18,365,Lagged_US10Y_Change_Aligned,0.04631306810721752,0.03419148816905615,1.354520396369632,0.1764270436752044,-0.020928979449750147,0.11355511566418519,Positive,,False,0.021074284352248007,0.0018796624768019354,7
BTC,2021-05-26,2022-05-25,365,const,-0.043334827807461916,0.13850042444582594,-0.31288588450797283,0.7545500613695837,-0.315714084340522,0.2290444287255982,Negative,,False,0.008898871727405666,-0.01053448372891963,7
BTC,2021-05-26,2022-05-25,365,BTC_Lagged_Return,0.02601439225404673,0.04384289350256694,0.593354821632008,0.5533194403450175,-0.06020841019778514,0.11223719470587859,Positive,,False,0.008898871727405666,-0.01053448372891963,7
BTC,2021-05-26,2022-05-25,365,Lagged_Log_BTC_Volume,0.0017578489552026698,0.0057207897375455815,0.3072738268400069,0.7588141210679261,-0.009492834656269732,0.013008532566675071,Positive,,False,0.008898871727405666,-0.01053448372891963,7
BTC,2021-05-26,2022-05-25,365,Lagged_SP500_Return_Aligned,0.19000412201581013,0.3291202397523124,0.5773091383222205,0.5640945299944071,-0.4572540114694193,0.8372622555010396,Positive,,False,0.008898871727405666,-0.01053448372891963,7
BTC,2021-05-26,2022-05-25,365,Lagged_VIX_Change_Aligned,0.00168234007208731,0.0018986102174783322,0.886090286779208,0.3761653531606316,-0.002051526026533192,0.005416206170707811,Positive,,False,0.008898871727405666,-0.01053448372891963,7
BTC,2021-05-26,2022-05-25,365,Lagged_Gold_Return_Aligned,0.3235155845963381,0.22933585415327307,1.4106629152723824,0.15921478645006962,-0.12750346246135774,0.774534631654034,Positive,,False,0.008898871727405666,-0.01053448372891963,7
BTC,2021-05-26,2022-05-25,365,Lagged_DXY_Return_Aligned,0.26294838401492654,0.42892740664368423,0.6130370313067015,0.5402421921347459,-0.5805936382982133,1.1064904063280665,Positive,,False,0.008898871727405666,-0.01053448372891963,7
BTC,2021-05-26,2022-05-25,365,Lagged_US10Y_Change_Aligned,0.03392429716255686,0.032430234641352355,1.0460700496844202,0.2962364334389588,-0.02985401424802929,0.09770260857314302,Positive,,False,0.008898871727405666,-0.01053448372891963,7
BTC,2021-06-02,2022-06-01,365,const,-0.015096086627271275,0.14406418842912092,-0.1047872256934866,0.9166034937245986,-0.29841721502360546,0.26822504176906287,Negative,,False,0.009366765189505188,-0.010057415885210252,7
BTC,2021-06-02,2022-06-01,365,BTC_Lagged_Return,0.01639943483573405,0.04485394150191891,0.3656185897293432,0.7148662385450447,-0.07181172616073495,0.10461059583220303,Positive,,False,0.009366765189505188,-0.010057415885210252,7
BTC,2021-06-02,2022-06-01,365,Lagged_Log_BTC_Volume,0.0005908807040093378,0.005955071180418315,0.09922311356282248,0.921016814828133,-0.01112054810362041,0.012302309511639084,Positive,,False,0.009366765189505188,-0.010057415885210252,7
BTC,2021-06-02,2022-06-01,365,Lagged_SP500_Return_Aligned,0.2994717949165092,0.31425799805417703,0.9529488406684283,0.3412607506598707,-0.31855779027834163,0.9175013801113601,Positive,,False,0.009366765189505188,-0.010057415885210252,7
BTC,2021-06-02,2022-06-01,365,Lagged_VIX_Change_Aligned,0.0020000190566628597,0.0017917193533173695,1.1162568808333868,0.2650629454697389,-0.0015236321330370736,0.005523670246362793,Positive,,False,0.009366765189505188,-0.010057415885210252,7
BTC,2021-06-02,2022-06-01,365,Lagged_Gold_Return_Aligned,0.3298793324218459,0.22864926037807082,1.4427308090845843,0.14997310475032638,-0.11978943789281393,0.7795481027365058,Positive,,False,0.009366765189505188,-0.010057415885210252,7
